COD_DANE|EVALUADOS|PARTICIPANTES|COPIA|PESO|PROMEDIO|ERROR_ESTANDAR|DESVIACION|INSUFICIENTE|MINIMO|SATISFACTORIO|AVANZADO
311001029318|20|20|0|20|305|0|60|30|50|5|15
311001029342|52|52|0|52|363|0,96939|51|8|21|37|35
311001011281|34|34|0|34|310|2,09184|72|29|38|21|12
311001034117|65|65|0|65|309|1,02041|66|35|31|20|14
311001011532|21|21|0|21|303|2,65306|57|33|38|19|10
311001032823|23|23|0|23|388|4,03061|68|0|17|39|44
311001029920|20|20|0|20|307|0|57|40|25|20|15
311001030073|42|42|0|42|340|0|51|7|45|24|24
311001025053|38|38|0|38|305|0|60|40|21|29|11
311001037213|7|7|0|7|279|0|58|57|14|29|0
311001038163|22|22|0|22|341|4,33673|70|14|27|41|18
311001041351|9|9|0|9|353|0|71|22|11|33|33
311001044708|6|6|0|1|368|0|0|0|0|100|0
311001044953|15|15|0|15|440|0|70|0|0|20|80
311001047979|26|26|0|26|413|0|87|0|23|23|54
311001039003|20|20|0|20|335|3,72449|76|15|35|35|15
311001039119|85|85|0|83|330|1,27551|64|19|36|30|15
311001045208|6|6|0|6|350|0|69|17|17|50|17
311001034559|36|36|1|36|371|0|59|8|19|25|47
311001034869|10|10|0|10|318|0|57|30|30|20|20
311001039836|32|32|0|32|364|0|77|16|25|19|41
311001043248|22|22|1|22|325|0|54|23|36|32|9
311001035873|21|21|0|21|332|0|88|33|10|38|19
311001043728|38|38|1|38|315|0|49|21|42|29|8
311001035903|14|14|0|14|354|0|53|7|36|36|21
311001036250|23|23|0|23|346|0|63|17|39|13|30
311001041253|21|21|0|21|335|0|63|14|38|14|33
311001080160|5|5|0|3|322|13,87755|65|33|0|67|0
311001088764|16|16|0|16|377|0|67|6|25|19|50
311001050317|76|76|0|76|334|1,63265|64|18|38|24|20
311001051127|8|8|0|8|374|0|36|0|13|38|50
311001087326|10|10|0|10|292|0|43|40|30|30|0
311001089353|19|19|0|19|348|0|53|11|21|47|21
311001051275|7|7|0|6|397|0|49|0|0|33|67
311001087440|12|12|0|12|328|6,47959|45|17|33|42|8
311001087601|33|33|0|33|306|2,34694|79|42|27|12|18
311001090572|77|77|1|77|331|1,22449|55|21|34|25|21
311001051941|33|33|0|33|281|3,57143|62|58|21|15|6
311001076456|16|16|0|16|306|0|54|31|38|19|13
311001087725|17|17|0|17|317|0|67|24|41|18|18
311001076561|9|9|0|9|316|0|97|33|22|22|22
311001065080|7|7|0|7|333|0|74|14|29|29|29
311001076693|6|6|0|6|306|0|71|33|17|33|17
311001088187|36|36|0|36|384|0|74|3|19|39|39
311001078092|26|26|1|26|334|0|58|15|31|35|19
311001078203|3|3|0|3|340|0|91|33|33|0|33
311001078220|5|5|0|5|397|0|42|0|0|40|60
311001079862|31|31|1|31|381|0|59|0|23|29|48
311001092541|19|19|1|19|338|0|63|11|32|32|26
311001094527|30|30|0|29|356|2,70408|81|10|28|35|28
311001094608|30|30|0|30|342|0|65|13|33|27|27
311001099723|20|20|0|20|308|2,55102|52|20|60|10|10
311001099791|19|19|0|19|312|0|45|11|63|16|11
311001094985|15|15|0|15|423|0|70|0|13|13|73
311001095001|17|17|0|17|408|0|61|0|12|29|59
311001095094|6|6|0|6|362|0|67|0|33|50|17
311001093130|105|105|0|105|339|0,71429|77|22|28|27|24
311001097640|104|104|0|104|333|0,81633|62|21|30|28|21
311001095337|39|39|0|38|345|0|63|16|34|18|32
311001093393|38|38|0|36|416|0|64|3|8|17|72
311001098051|18|18|0|18|363|0|56|6|17|44|33
311001098280|22|22|0|21|355|0|60|10|33|38|19
311001091358|26|26|0|26|419|0|87|4|0|15|81
311001099065|18|18|0|18|413|2,5|46|0|6|11|83
311001092214|60|60|1|60|356|0|60|10|35|23|32
311001092435|25|25|0|25|341|2,04082|53|16|24|40|20
311001110000|13|13|0|13|321|0|58|31|39|8|23
311001090807|19|19|0|18|333|4,28571|59|17|39|17|28
311001110191|15|15|0|15|358|5,30612|50|7|27|40|27
311001110280|17|17|0|17|388|0|61|0|18|24|59
311001108722|11|11|0|11|279|0|58|55|27|9|9
311102000124|67|67|0|66|331|0|64|24|24|36|15
311102000141|262|262|0|262|310|0,86735|73|34|31|21|15
311001105979|108|108|0|108|336|0,91837|70|19|31|25|25
311001109109|16|16|0|16|363|2,60204|43|0|31|31|38
311001101574|5|5|1|5|364|0|21|0|0|80|20
311001109184|25|25|0|25|305|2,19388|57|32|32|24|12
311265001110|73|73|0|73|365|0,96939|71|10|26|27|37
311001106207|37|37|0|37|326|3,82653|50|16|41|30|14
311001109311|2|2|0|2|396|0|27|0|0|50|50
311102001287|201|201|0|201|332|0|77|28|27|20|24
311001102317|36|36|0|36|378|2,5|65|0|28|31|42
311001109443|50|50|0|49|332|0|63|16|41|27|16
311001107165|33|33|0|33|325|3,41837|60|21|33|33|12
311001107190|68|68|0|68|346|0|66|10|34|31|25
311102001007|44|44|0|42|347|2,85714|73|14|24|26|36
311001107271|9|9|0|9|333|14,43878|101|33|11|11|44
311001107513|43|43|0|43|413|0|61|2|5|23|70
311001107645|34|34|0|34|379|2,09184|73|6|24|18|53
113001000321|98|98|0|98|268|1,17347|52|60|31|5|4
311769004322|25|25|0|25|370|2,60204|67|4|24|44|28
311769004365|42|42|0|42|344|1,27551|53|10|31|31|29
311769000998|13|13|0|13|367|0|68|8|31|23|39
311848000308|241|241|0|241|443|0,86735|63|0|3|13|83
311848000448|31|31|0|31|314|0|63|29|32|23|16
311848000481|37|37|0|37|371|2,39796|65|8|22|32|38
311848003471|9|9|0|9|328|0|50|22|33|22|22
311279001384|58|58|1|58|310|0|56|29|45|16|10
311769003008|32|32|0|32|329|0|78|31|22|22|25
311769003211|30|30|0|30|290|2,80612|61|50|20|23|7
311848000812|44|44|0|44|422|0|64|0|7|18|75
311769000475|53|53|0|53|434|0|63|0|9|9|81
411769000089|21|21|0|21|309|3,26531|51|29|43|24|5
311769000556|30|30|0|30|390|2,09184|64|0|13|47|40
311769003938|33|33|0|33|450|1,73469|58|0|0|15|85
311848001011|122|122|0|121|440|0|66|2|3|12|83
311769004063|33|33|0|27|320|0|52|19|44|26|11
311279000353|71|71|0|71|344|1,32653|67|13|32|31|24
213001001250|81|81|1|81|269|1,53061|64|68|21|5|6
113001000852|189|189|1|189|264|0,61224|52|63|29|6|2
213001001292|48|48|0|48|241|1,68367|42|77|21|2|0
313001002251|22|22|0|22|314|3,67347|50|23|36|36|5
113001005544|77|77|1|77|263|3,16327|78|65|23|4|8
313001002269|13|13|0|13|356|9,54082|94|23|15|23|39
213001002531|26|26|0|26|260|2,39796|63|58|31|12|0
113001008276|70|70|1|70|261|0,66327|46|67|24|7|1
313001005136|6|6|1|6|370|0|38|0|33|17|50
113001012508|139|139|0|138|276|0,61224|55|58|23|17|1
313001005225|71|71|0|71|241|2,7551|48|83|11|6|0
113001002120|147|147|0|147|248|0,96939|43|79|18|3|0
313001000142|18|18|1|18|324|2,70408|50|17|28|50|6
113001002413|144|144|1|144|255|0,30612|58|68|23|8|1
313001000215|16|16|0|16|361|6,02041|72|13|25|19|44
313001003931|49|49|0|49|455|1,58163|56|0|0|10|90
313001001050|110|110|0|108|350|0,91837|70|13|27|32|29
413001013176|62|62|0|62|266|0,81633|51|65|26|7|3
313001008518|52|52|0|49|290|5,86735|61|51|27|12|10
313001013643|21|21|1|21|282|0|61|52|24|19|5
413001030178|6|6|0|6|489|0|32|0|0|0|100
313001029213|2|2|0|2|380|0|24|0|0|50|50
313001029281|27|27|0|27|347|1,63265|45|7|33|33|26
213006000057|45|45|0|45|254|5,20408|57|78|11|4|7
313001008739|21|21|0|21|330|0|67|19|33|38|10
313001008771|15|15|0|15|398|3,77551|59|0|13|27|60
313001009204|38|38|0|38|316|1,37755|53|32|37|18|13
313001027075|392|392|1|392|277|0,71429|62|56|27|11|6
313001027113|9|9|1|9|387|4,03061|38|0|11|22|67
313001029671|17|17|1|17|400|0|97|12|18|12|59
313001027253|47|47|1|47|290|3,46939|53|34|45|19|2
313001029931|7|7|0|7|398|0|52|0|14|14|71
313001027288|3|3|0|3|337|0|38|0|67|33|0
313001030025|9|9|0|8|365|0|68|13|13|38|38
313001013376|14|14|0|14|269|5,20408|55|57|29|7|7
313836000348|45|45|0|44|398|0|56|2|9|27|61
313001028843|52|52|1|50|275|0,96939|61|58|24|14|4
113244000338|76|76|1|76|253|0,81633|55|70|22|7|1
213006001797|30|30|0|30|273|2,5|46|57|40|3|0
113430002171|249|249|0|246|262|0,76531|55|68|21|8|3
213074000189|28|28|0|28|252|4,69388|42|68|32|0|0
213074001088|51|51|0|51|243|3,97959|48|80|16|2|2
213244000359|45|45|0|45|321|1,37755|75|29|31|18|22
213244000367|47|47|0|47|299|1,58163|68|38|26|26|11
413074000358|65|65|1|65|246|1,37755|36|82|17|2|0
113430003096|306|306|0|302|255|0,86735|52|74|21|4|2
213473001580|43|43|0|43|268|0|54|65|23|9|2
213430001144|104|104|1|103|277|1,32653|57|52|31|12|5
213244001070|39|39|0|39|283|2,65306|78|46|33|8|13
113188000036|102|102|1|102|292|2,04082|54|40|40|16|4
313430000983|92|92|0|92|304|0,81633|73|33|38|17|12
213430002337|118|118|0|117|251|1,88776|55|80|9|6|4
313052000201|15|15|0|15|369|0|51|0|20|47|33
113760000131|18|18|0|17|237|2,7551|36|88|12|0|0
213667001271|46|46|0|46|267|0,86735|50|59|30|11|0
413549001273|26|26|0|26|285|5,20408|69|54|27|8|12
213468000117|62|62|0|62|266|1,88776|57|65|24|8|3
313780000285|133|133|0|131|261|1,42857|53|66|27|4|3
213549001681|27|27|1|27|290|0|71|48|41|0|11
313468001487|11|11|0|11|316|0|43|18|55|27|0
113683000727|18|18|0|18|249|0|57|72|17|11|0
213473000052|57|57|0|57|284|0|56|60|23|11|7
213006000103|35|35|0|35|254|0,61224|41|71|29|0|0
213440000502|33|33|0|33|269|1,47959|40|64|27|9|0
213440000618|67|67|0|67|260|1,02041|57|73|16|6|5
213688000100|16|16|0|16|306|0|35|13|63|25|0
213688001874|28|28|0|28|288|2,14286|50|43|36|21|0
113657000018|197|197|0|197|292|0|62|41|38|13|8
213549000006|116|116|0|116|250|0,76531|44|78|16|6|0
413744000516|223|223|1|223|301|0,56122|64|44|26|18|13
213744001238|36|36|0|36|290|2,34694|62|53|25|8|14
113760000018|87|87|0|87|261|0,96939|56|72|17|9|1
213549003048|26|26|0|26|268|2,85714|56|54|31|15|0
113580000044|72|72|1|72|238|1,27551|39|86|13|1|0
315090000064|29|29|0|28|311|3,36735|69|36|36|7|21
315001003071|15|15|0|15|391|4,94898|77|0|27|27|47
115097000265|29|29|0|28|342|2,90816|71|18|25|36|21
213836000581|85|85|1|85|260|1,37755|55|62|31|5|2
213836000696|6|6|0|6|244|0|28|83|17|0|0
315106000124|35|35|0|35|320|6,02041|61|26|26|37|11
315001003306|5|5|0|5|430|0|12|0|0|0|100
315176000016|172|172|0|168|343|1,07143|78|23|29|21|27
313836000971|2|2|0|2|438|0|38|0|0|0|100
115176000033|93|93|0|93|280|1,63265|58|57|25|14|4
315176000491|23|23|0|23|339|0|62|13|44|13|30
315176000644|11|11|0|11|346|0|67|18|18|27|36
315001000293|81|81|0|80|308|0|55|30|43|15|13
113838000010|100|100|0|100|282|0,71429|55|59|27|8|6
315001004248|7|7|0|7|391|0|42|0|14|29|57
115047000019|252|252|1|248|299|0,56122|65|40|34|15|11
215135000236|15|15|0|15|322|0|74|27|40|13|20
215176000101|220|220|1|218|332|0,61224|62|18|38|23|21
315223000119|96|96|0|96|316|1,88776|64|27|39|20|15
315380000114|42|42|0|42|326|3,0102|71|26|17|41|17
115226000056|31|31|0|31|320|0|77|32|23|19|26
215491000348|43|43|0|43|303|1,47959|68|49|16|19|16
215232000135|40|40|0|39|309|0|69|28|46|13|13
415491000291|28|28|0|28|354|1,88776|54|7|21|46|25
115022000260|24|24|0|24|308|0|61|33|21|42|4
215407000087|15|15|0|15|287|0|52|47|40|7|7
115455000027|75|75|0|75|356|1,02041|75|12|28|23|37
115296000011|73|73|0|73|308|0|56|33|41|15|11
215180000174|2|2|0|2|312||98|50|0|0|50
315455000352|3|3|0|3|332|0|48|0|33|67|0
315238000158|98|98|0|98|350|0,91837|63|12|27|27|35
115189000148|64|64|0|64|314|1,73469|79|38|23|19|20
215469000156|12|12|0|10|393|0|75|10|0|50|40
315238001014|14|14|0|14|429|0|46|0|0|14|86
115212000266|38|38|0|38|296|0|57|37|40|13|11
315238001171|34|34|0|33|325|3,26531|66|21|42|21|15
115218000209|39|39|0|39|314|0|69|33|33|23|10
315238001243|14|14|0|11|425|0|63|0|0|36|64
315176000997|16|16|0|16|400|3,21429|53|6|0|13|81
115667000027|61|61|0|58|311|0|78|41|22|16|21
215572000938|60|60|0|60|296|0|53|45|33|13|8
215673000220|10|10|0|10|310|0|51|30|40|30|0
115759000490|64|64|0|64|309|1,83673|70|42|28|14|16
115759001615|174|174|0|173|314|0,71429|62|30|36|21|13
215516000127|41|41|0|40|298|3,87755|69|48|23|15|15
315516000628|63|63|0|63|395|1,02041|66|2|14|29|56
115686000011|164|164|1|164|311|0,61224|61|32|35|17|16
315690000483|5|5|0|5|357|0|41|0|40|40|20
315759001983|6|6|1|6|407|9,89796|48|0|0|33|67
115542000025|69|69|0|69|309|0,91837|59|33|33|23|10
215740000086|36|36|0|33|317|0|69|27|39|24|9
315759001258|6|6|0|6|308|0|58|33|17|50|0
115572000321|166|166|1|166|295|0,81633|63|46|32|11|11
317001003961|11|11|0|11|355|4,4898|52|9|9|64|18
117001006279|114|114|1|114|269|1,22449|50|61|30|9|1
215820000087|18|18|0|12|325|3,21429|48|17|50|17|17
115835000283|51|51|0|50|361|1,58163|78|16|26|20|38
115837000256|71|71|0|70|325|0|59|27|31|24|17
215763000075|38|38|0|38|287|1,93878|53|50|24|24|3
415839000125|12|12|0|12|350|0|48|0|42|33|25
217001006222|47|47|1|46|264|1,9898|44|61|37|2|0
117001004934|63|63|0|61|285|1,68367|70|53|25|13|10
115790000031|79|79|0|75|326|0,81633|56|21|35|25|19
215861000121|41|41|0|41|322|0|54|20|39|32|10
215861000156|47|47|0|45|305|1,17347|65|38|31|18|13
315861002102|4|4|0|4|352|0|65|25|0|25|50
415001002061|60|60|1|57|338|2,04082|65|16|39|25|21
117001005981|203|203|0|203|292|1,07143|62|48|31|10|11
115879000221|53|53|0|51|321|2,09184|65|29|28|22|22
215806000139|5|5|0|5|289|9,69388|71|60|20|0|20
315806000214|67|67|0|67|325|0,96939|63|22|36|22|19
115897000221|58|58|0|58|310|2,90816|60|35|29|22|14
117524000118|71|71|0|71|315|2,5|76|27|37|23|14
217524000015|74|74|0|74|287|2,09184|58|45|37|15|4
217524000392|29|29|0|28|270|4,94898|48|64|25|11|0
317001007215|16|16|0|16|355|0|58|0|56|19|25
417001007058|2|2|0|1|392|0|0|0|0|0|100
217442000246|25|25|0|25|310|0|50|24|52|20|4
217442000301|25|25|0|25|301|0|73|52|12|20|16
117380000185|109|109|1|108|308|1,53061|53|37|32|21|9
217541001769|26|26|0|26|334|4,79592|61|23|23|31|23
217614000138|37|37|1|37|347|1,22449|68|14|19|38|30
217486000731|26|26|0|26|305|1,37755|55|35|35|27|4
217541001785|42|42|0|39|318|2,44898|60|28|41|15|15
217042000883|13|13|0|13|316|0|72|31|15|39|15
217614000286|44|44|0|44|282|1,58163|56|48|36|11|5
117050000570|42|42|0|39|333|3,46939|71|21|26|31|23
217513000561|13|13|0|13|332|0|44|8|39|46|8
217614000332|9|9|0|9|335|0|56|22|33|33|11
318001003054|20|20|0|20|296|0|55|35|35|20|10
318001003071|8|8|0|8|345|0|78|25|25|25|25
318001003178|40|40|0|40|321|2,14286|62|23|33|25|20
218205000335|17|17|0|17|287|0|53|35|41|24|0
183001000923|54|54|0|52|283|1,9898|58|54|31|8|8
183247000213|80|80|1|80|268|0,30612|50|60|31|6|3
318001003925|24|24|0|24|303|0|54|33|46|13|8
318001003976|20|20|0|20|375|3,31633|68|5|25|10|60
318001004115|18|18|0|16|356|0|48|0|44|25|31
318001004166|14|14|0|14|372|0|76|14|14|29|43
283247000731|13|13|0|13|266|0|61|62|23|15|0
183001001598|78|78|0|78|299|1,37755|55|32|45|15|8
117653000647|23|23|0|23|334|4,33673|54|17|39|22|22
218001000921|1|1|0|1|319||0|0|100|0|0
217653000625|16|16|0|15|323|11,12245|91|33|33|13|20
317001005387|11|11|0|11|362|0|45|0|27|46|27
317873000914|2|2|0|2|416|0|16|0|0|0|100
317873800015|4|4|0|4|240|0|22|100|0|0|0
283001000634|56|56|0|56|281|3,06122|70|57|20|14|9
283410000905|34|34|0|34|290|3,52041|63|50|24|18|9
217662000964|63|63|0|63|291|1,68367|63|46|29|18|8
218150002040|35|35|2|31|304|3,0102|59|26|39|29|7
217662002801|42|42|0|42|322|1,93878|75|33|33|12|21
183001000737|116|116|1|116|286|1,12245|59|52|29|12|7
217616000046|30|30|2|26|331|3,31633|62|23|39|15|23
283592000166|16|16|0|16|306|4,69388|56|25|56|6|13
283592000239|14|14|0|14|428|0,40816|95|0|14|36|50
283592000280|20|20|2|16|352|7,04082|91|19|13|38|31
119001000265|246|246|1|246|333|0,61224|61|18|36|24|22
119001000508|51|51|0|51|293|0,91837|47|37|43|18|2
283256001057|24|24|0|24|308|3,36735|54|29|46|13|13
218756001332|15|15|0|15|282|4,89796|32|40|53|7|0
218410001271|42|42|0|42|329|0|82|26|26|26|21
218610001098|20|20|1|20|320|6,83673|60|35|20|20|25
119001003868|30|30|0|30|321|0|54|20|47|20|13
119001003973|28|28|0|28|282|0|44|50|39|7|4
218765000101|20|20|1|20|247|2,90816|36|75|25|0|0
219001000863|75|75|1|75|275|1,37755|53|57|31|7|5
119001003990|38|38|0|38|289|2,85714|65|55|18|13|13
219001000910|32|32|0|32|278|0|73|50|31|6|13
218753000378|9|9|0|9|320|7,39796|48|22|44|22|11
218753002621|13|13|0|13|259|8,06122|52|69|23|8|0
119001000052|127|127|0|127|359|1,02041|59|5|29|29|37
119001002845|115|115|0|115|301|1,27551|61|37|41|13|9
218592000356|7|7|0|7|358|0|112|14|43|14|29
218592003941|18|18|0|18|261|9,33673|39|67|28|6|0
218592004092|7|7|0|7|316|8,36735|67|29|29|29|14
219050000461|12|12|0|11|318|0|57|27|46|18|9
219100002533|6|6|0|6|331|6,68367|43|0|83|0|17
319001004482|15|15|0|15|319|10,81633|61|27|33|13|27
219130003666|42|42|0|42|288|0|63|50|21|19|10
319001004740|3|3|0|3|293|4,94898|17|33|67|0|0
219075000059|11|11|0|11|295|0|44|27|64|9|0
219110000407|15|15|0|15|310|4,4898|51|20|47|27|7
319001004839|33|33|1|32|325|2,60204|85|31|25|13|31
219075000164|14|14|0|14|315|9,08163|44|14|64|7|14
219075000172|13|13|0|13|344|5,40816|74|15|23|23|39
219075000211|22|22|0|22|337|0|48|14|36|36|14
319001000370|17|17|0|17|319|6,17347|78|47|12|29|12
319001005037|4|4|0|4|384|0|25|0|0|50|50
219075000288|13|13|0|13|300|0|46|23|62|8|8
219075000296|12|12|0|12|324|7,2449|66|17|42|25|17
319001001180|47|47|0|47|361|2,09184|59|11|15|43|32
319001005088|11|11|0|11|328|5,2551|45|9|46|36|9
319001001376|11|11|1|11|325|0|71|18|64|0|18
119130000034|64|64|1|63|303|1,42857|55|30|41|22|6
319001002054|63|63|1|63|370|1,12245|73|11|16|27|46
219100000336|17|17|0|17|304|0|61|29|29|29|12
219130000144|28|28|1|28|286|0|62|54|32|11|4
219130000161|18|18|0|18|262|3,82653|46|56|39|6|0
319001002780|53|53|1|52|336|1,88776|58|12|44|19|25
219022001193|20|20|0|20|266|3,21429|54|70|20|5|5
219100000727|15|15|0|15|326|2,7551|78|33|20|27|20
319001002968|231|231|1|231|302|0,66327|53|35|40|19|7
219364000199|29|29|0|29|253|0|34|83|17|0|0
119256000293|42|42|1|42|337|1,32653|57|14|29|38|19
219256000107|6|6|0|6|309|9,28571|47|33|33|33|0
219392000030|24|24|0|24|296|2,95918|63|38|25|29|8
219256000123|26|26|0|26|284|5,35714|54|42|42|8|8
219318000109|7|7|0|7|349|10,35714|38|0|43|43|14
219318000346|9|9|0|9|332|0|69|22|22|33|22
219137000751|40|40|0|40|280|1,58163|56|63|25|8|5
219318000893|3|3|0|3|253|0|24|100|0|0|0
219318002128|32|32|1|32|231|2,2449|35|97|0|3|0
219256000719|47|47|1|47|302|0|64|32|34|23|11
219142000263|30|30|0|30|240|0|37|80|20|0|0
219256001481|26|26|1|25|319|0,86735|57|20|32|40|8
219355000704|18|18|0|18|241|1,73469|31|89|11|0|0
219256002100|26|26|1|26|307|1,53061|60|31|35|31|4
219355001166|46|46|0|46|305|2,90816|61|39|35|17|9
219142001022|25|25|1|25|247|0|40|76|24|0|0
419355000207|12|12|1|12|240|8,16327|42|83|17|0|0
119450000903|64|64|1|62|292|1,17347|68|47|27|15|11
219397000551|6|6|1|6|266|0|45|83|0|17|0
219212000266|8|8|0|8|314|0|49|25|50|13|13
219473000891|37|37|0|37|241|2,90816|35|84|16|0|0
219693000175|14|14|0|14|369|3,46939|60|7|36|14|43
219513000105|18|18|1|18|311|3,16327|61|28|33|33|6
219573000163|4|4|0|4|388|0|61|0|25|0|75
219513000113|13|13|0|13|262|5,35714|51|62|23|15|0
319573000338|28|28|0|28|261|0|54|61|29|7|4
319573000397|19|19|0|19|326|0|52|21|26|42|11
219517000291|21|21|0|18|289|0|34|39|50|11|0
219548000060|26|26|0|24|255|1,07143|46|71|21|8|0
219548000108|13|13|0|13|264|0|35|62|39|0|0
219548000167|18|18|0|18|319|15,86735|81|22|44|17|17
219585000282|6|6|0|6|330|8,36735|84|17|33|17|33
219585000291|32|32|1|32|282|0|52|50|34|9|6
219517001238|66|66|1|66|262|1,32653|46|67|26|8|0
219585000410|27|27|0|27|273|4,69388|57|59|30|4|7
219517001581|90|90|1|90|253|0|63|67|23|6|4
119622000226|37|37|0|37|286|1,42857|53|46|35|16|3
219473000174|46|46|1|46|308|1,42857|61|35|30|24|11
219780001218|56|56|1|56|257|1,9898|60|70|20|7|4
219100000557|40|40|0|40|265|1,83673|47|70|20|10|0
219743000023|12|12|0|12|225|4,94898|40|100|0|0|0
219821000485|46|46|0|45|249|0|45|71|27|2|0
219698000432|30|30|2|25|270|2,95918|51|60|32|4|4
219698000483|27|27|1|27|285|0|60|44|33|19|4
219698000556|60|60|0|60|265|1,17347|51|72|18|8|2
219807000863|25|25|0|25|257|0|47|72|24|4|0
219821000663|63|63|1|63|337|0|56|13|41|21|25
419807000919|6|6|1|6|329|0|34|17|17|67|0
219760000100|9|9|0|9|222|0|46|89|11|0|0
219809000208|14|14|0|14|311|11,83673|86|36|36|0|29
219809000381|7|7|0|7|258|0|25|71|29|0|0
219698001587|142|142|1|141|239|0|43|89|9|2|1
319698002634|9|9|0|8|421|0|42|0|0|13|88
219809001387|57|57|0|57|245|1,02041|43|77|23|0|0
219824000109|34|34|0|34|259|1,78571|52|71|24|3|3
219701000376|8|8|0|8|302|0|38|25|63|13|0
420001068597|4|4|0|4|319|0|78|25|50|0|25
320001068045|15|15|0|15|372|3,0102|47|7|13|47|33
320001068142|24|24|0|24|339|2,80612|68|21|25|29|25
320001005019|54|54|1|53|342|3,06122|85|26|25|19|30
320001069050|2|2|0|2|440|13,52041|33|0|0|0|100
320001069106|14|14|1|14|303|0|49|50|21|14|14
320001069114|33|33|1|33|341|0|88|30|15|18|36
320001069165|29|29|1|29|295|0|52|41|35|21|3
220001003810|90|90|0|90|273|0,86735|58|59|24|13|3
320001066778|44|44|0|44|316|0|56|25|41|21|14
320001066808|20|20|1|20|374|6,93878|61|0|20|40|40
320001001544|94|94|0|94|371|0|67|7|23|22|47
320001791863|29|29|1|29|438|0|50|0|0|14|86
320013022873|7|7|0|7|334|6,27551|47|14|29|43|14
220175001590|18|18|0|18|312|10|81|39|28|6|28
320238000674|27|27|1|27|328|7,60204|57|19|41|19|22
220032000061|21|21|0|21|297|2,04082|83|48|24|19|10
220175017836|75|75|0|75|262|0|48|67|28|4|1
220032000584|18|18|0|18|263|4,94898|42|61|39|0|0
320011000066|24|24|0|24|380|2,7551|68|4|17|33|46
220250006128|173|173|1|173|255|0,91837|54|71|21|6|2
220178000985|89|89|1|89|265|1,53061|59|62|26|8|5
220295000104|23|23|0|23|245|2,09184|26|91|9|0|0
320011023392|4|4|0|4|289|0|99|50|0|50|0
320011023821|5|5|1|5|333|0|33|0|60|20|20
320045000227|21|21|0|21|279|0|68|48|38|5|10
320178015286|14|14|0|14|400|0|56|0|0|50|50
220310000141|25|25|0|23|355|0|60|4|26|44|26
420250006291|18|18|0|18|406|0|65|0|22|6|72
120295000061|72|72|1|72|258|1,68367|48|64|28|8|0
220228001627|32|32|0|32|269|3,72449|50|50|44|6|0
220400000450|63|63|0|63|269|1,22449|46|65|32|2|2
220013022151|18|18|0|18|313|2,7551|67|33|39|6|22
120295000207|45|45|0|45|294|2,44898|58|40|40|13|7
220238000742|62|62|0|59|291|0,61224|52|44|39|12|5
320013001256|13|13|0|13|380|2,95918|40|0|8|46|46
420001000097|69|69|1|69|291|1,02041|62|44|41|7|9
220614000333|28|28|1|28|309|5,66327|48|36|46|11|7
223001005404|80|80|0|79|270|0|56|66|22|8|5
220614000473|43|43|0|41|290|2,85714|54|46|27|22|5
120787009668|44|44|0|44|292|0|66|52|18|16|14
220614001445|5|5|0|5|347|0|36|0|40|40|20
123001007445|26|26|0|26|344|0|61|15|27|27|31
320621000637|22|22|0|20|310|2,70408|58|20|45|30|5
123001000696|151|151|1|151|261|0,5102|52|68|23|7|2
123001009413|124|124|1|124|277|0,91837|59|53|29|13|5
123001009430|115|115|0|115|278|1,68367|60|54|30|12|4
220787009646|53|53|0|53|276|1,63265|45|57|34|8|2
420710000301|20|20|0|20|402|0|54|0|5|25|70
220001005031|20|20|2|18|301|4,28571|79|44|28|11|17
223079000905|104|104|0|104|279|0,56122|55|50|39|8|4
323001007878|14|14|0|14|270|0|54|64|14|21|0
323001007932|10|10|0|10|308|12,14286|66|40|40|10|10
223090000968|50|50|0|49|251|0,61224|37|82|16|2|0
223168000099|36|36|0|36|282|1,9898|50|50|33|14|3
223001008675|169|169|0|169|258|0,81633|43|72|24|4|1
323001009315|11|11|0|6|312|0|51|17|50|17|17
123182000013|107|107|0|107|253|0,40816|49|74|22|3|2
123162001528|260|260|1|260|273|0,86735|59|60|27|8|5
323182001477|20|20|0|20|351|0|64|10|30|30|30
223162000887|40|40|0|34|289|1,78571|48|47|44|6|3
223068000270|23|23|1|23|350|0|62|9|35|22|35
223162001042|65|65|0|1|296|0|0|0|100|0|0
223182000620|52|52|0|52|284|0,86735|48|46|37|15|2
323068002820|16|16|0|16|256|0|52|69|19|13|0
223079000034|20|20|0|20|301|0|49|20|50|25|5
323001007011|67|67|0|66|319|0,96939|66|27|39|20|14
323417003103|11|11|0|11|398|0|27|0|0|27|73
223466002371|51|51|0|51|264|4,18367|65|71|14|12|4
123417002817|10|10|0|10|327|0|63|20|40|10|30
423417003272|6|6|0|6|380|0|27|0|0|50|50
123419000803|111|111|0|111|276|0|53|60|28|6|5
223419000221|31|31|0|31|280|3,26531|49|52|39|7|3
123500000389|81|81|0|81|250|1,88776|57|68|22|10|0
223189001583|77|77|1|77|280|1,83673|56|56|29|10|5
323464000414|10|10|0|10|356|0|58|10|40|10|40
223417002111|50|50|0|50|247|2,55102|46|78|20|2|0
223500000421|16|16|0|16|255|0|42|69|25|6|0
223417002749|78|78|0|78|299|1,73469|65|37|40|15|8
223466000875|8|8|0|8|234|2,60204|22|100|0|0|0
223660000363|37|37|1|37|285|0|52|43|41|14|3
123672000054|173|173|1|173|249|1,27551|48|80|13|6|2
