ID_SEDE|CODIGO_DANE_SEDE|JORNADA|EVALUADOS|PARTICIPANTES|COPIA|INSUFICIENTE|MINIMO|SATISFACTORIO|AVANZADO
133415|270124000162|M|6|6|0|2|4|0|0
133417|270124000171|M|13|13|0|7|6|0|0
133418|270124000278|M|15|15|0|4|7|4|0
133420|270124000286|M|5|5|0|0|4|1|0
133421|270124000294|M|1|1|0|0|0|1|0
133422|270124000308|T|22|22|0|9|13|0|0
133423|270124000367|M|9|9|0|0|6|3|0
133424|270124000405|M|3|3|0|1|1|0|1
133425|270124000413|M|2|2|0|0|0|2|0
133426|270124000430|M|4|4|0|0|1|3|0
133427|270124004729|M|2|2|0|0|0|2|0
133429|270124004745|M|1|1|0|0|1|0|0
133430|270204000023|M|4|4|0|1|3|0|0
133431|270204000031|M|10|10|0|0|7|3|0
133432|270204000104|T|9|9|0|2|6|1|0
133434|270204000112|M|5|5|0|1|3|1|0
133435|270204000121|M|3|3|0|1|2|0|0
133436|270204000155|M|7|7|0|2|3|2|0
133437|270204000163|M|5|5|0|0|0|3|2
133438|270204000180|M|6|6|0|3|3|0|0
133439|270204000198|M|7|7|0|0|4|3|0
133440|270204000201|M|15|15|0|6|8|1|0
133441|270204000244|M|5|5|0|0|3|2|0
133442|270204000261|M|3|3|0|2|1|0|0
133445|270215000297|M|17|17|0|3|8|5|1
133446|270215000319|M|8|8|0|1|6|1|0
133447|270215000343|M|8|8|0|0|0|5|3
133449|270215000386|T|23|23|0|6|10|7|0
133450|270215000386|M|54|54|0|2|26|23|3
133451|270215000394|M|8|8|0|1|4|3|0
133454|270215000858|M|7|7|0|0|4|1|2
133455|270215000866|M|4|4|0|0|2|2|0
133457|270215001293|M|7|7|0|0|6|1|0
133458|270215001340|M|1|1|0|0|0|1|0
133459|270215013542|M|1|1|0|0|0|0|1
133460|270215013585|M|10|10|0|5|4|0|1
133461|270215013623|M|6|6|0|0|0|6|0
133470|270235000021|M|19|19|0|2|11|6|0
133472|270235000129|M|4|4|0|2|1|1|0
133475|270235000269|M|3|3|0|1|2|0|0
133476|270235000404|M|5|5|0|2|2|1|0
133477|270235000439|M|3|3|0|0|0|3|0
133478|270235000455|M|2|2|0|0|0|1|1
133479|270235000480|M|13|13|0|3|6|4|0
133481|270235004833|M|3|3|0|0|3|0|0
133482|270265000018|M|7|7|1|1|6|0|0
133483|270265000042|M|10|10|0|3|7|0|0
133484|270265000051|M|10|10|0|4|6|0|0
133485|270265000069|M|3|3|0|0|3|0|0
133486|270265000077|M|2|2|0|0|2|0|0
133487|270265000085|M|1|1|0|0|0|1|0
133488|270265000093|M|11|11|0|1|5|5|0
133490|270265000123|M|3|3|0|2|0|0|0
133491|270265000131|M|16|16|0|7|9|0|0
133493|270265000140|M|8|8|0|2|6|0|0
133494|270265000158|M|5|5|0|2|3|0|0
133495|270265000166|M|2|2|0|0|2|0|0
133496|270265000174|M|2|2|0|0|2|0|0
133497|270265000182|M|6|6|0|0|1|5|0
133498|270265000204|M|3|3|0|2|1|0|0
133499|270265000212|M|6|6|0|1|5|0|0
133500|270265000221|M|3|3|0|0|3|0|0
133501|270265000239|M|8|8|0|2|6|0|0
133503|270265000247|M|5|5|0|4|0|1|0
133504|270265000255|M|7|7|0|0|6|1|0
133505|270265000271|M|3|3|0|3|0|0|0
133506|270265000280|M|5|5|1|0|3|2|0
133507|270265000301|M|3|3|0|2|1|0|0
133508|270265000328|M|8|8|1|0|2|5|1
133509|270265000336|M|2|2|0|0|1|1|0
133510|270265000344|M|7|7|0|0|4|3|0
133511|270265001405|M|17|17|0|1|12|3|1
133512|270265003157|M|8|8|0|3|4|1|0
133513|270265003165|M|9|9|0|3|5|1|0
133514|270265003173|M|3|3|0|0|3|0|0
133515|270265003190|M|3|3|0|1|1|1|0
133516|270265003203|M|6|6|0|2|1|2|0
133517|270265003211|M|3|3|0|0|3|0|0
133518|270265003220|M|2|2|0|0|0|2|0
133519|270265003319|M|3|3|0|2|1|0|0
133521|270265003343|M|3|3|0|0|1|2|0
133522|270400000040|M|10|10|0|1|4|4|1
133523|270400000058|M|13|13|0|0|3|7|3
133525|270400000104|M|4|4|0|3|0|1|0
133526|270400000121|M|7|7|0|2|4|1|0
133527|270400000155|M|11|11|0|3|7|1|0
133529|270400000171|M|12|12|0|4|8|0|0
133531|270400000201|M|6|6|0|1|4|1|0
133532|270400000368|M|3|3|0|0|3|0|0
133533|270400000376|M|3|3|0|0|2|1|0
133534|270400000414|M|6|6|0|0|4|2|0
133536|270400000457|M|6|6|0|1|4|1|0
133537|270400000473|M|12|12|0|4|6|2|0
133538|270400000481|M|2|2|0|0|1|0|1
133539|270400000538|M|9|9|0|1|7|1|0
133540|270400000562|M|7|7|0|1|5|1|0
133541|270400005823|M|3|3|0|1|1|0|1
133542|270400005866|M|7|7|0|0|4|3|0
133543|270418000004|M|2|2|0|0|1|1|0
133544|270418000012|M|9|9|0|2|5|2|0
133547|270418000063|T|26|26|0|12|13|1|0
133549|270418000080|M|15|15|0|3|11|1|0
133550|270418000152|M|3|3|0|0|2|1|0
133551|270418000161|M|7|7|0|2|5|0|0
133552|270418000179|M|11|11|1|1|7|2|1
133553|270418000209|M|3|3|0|0|2|0|1
133554|270418000217|M|3|3|0|0|3|0|0
133555|270418000284|M|11|11|0|3|6|1|1
133556|270418000322|M|11|11|0|1|7|2|1
133557|270418000365|M|1|1|0|0|0|1|0
133558|270418000381|M|3|3|0|0|1|2|0
133559|270418000462|M|1|1|0|0|0|0|1
133561|270418005669|M|7|7|0|2|2|2|1
133562|270418005677|M|3|3|0|1|1|1|0
133563|270418005693|M|3|3|0|0|1|2|0
133564|270429000006|M|5|5|0|5|0|0|0
133567|270429000120|M|5|5|0|1|3|1|0
133569|270429000634|M|4|4|0|0|4|0|0
133570|270429000651|M|2|2|0|0|0|0|2
133572|270429000723|M|11|11|0|1|5|5|0
133573|270429000812|M|11|11|0|2|7|1|1
133574|270429000847|M|1|1|0|0|0|0|1
133576|270429000979|M|4|4|0|0|0|4|0
133577|270429000995|M|2|2|0|0|2|0|0
133578|270429001002|M|7|7|0|0|6|1|0
133579|270429001088|M|7|7|0|0|0|1|6
133581|270429001231|M|7|7|0|0|4|3|0
133583|270429001444|M|21|21|0|7|10|4|0
133584|270429001479|M|5|5|0|0|0|4|1
133585|270429001487|M|5|5|0|1|4|0|0
133587|270429001533|M|6|6|0|0|0|1|5
133588|270429001690|M|10|10|0|3|7|0|0
133589|270429001703|M|4|4|0|1|3|0|0
133591|270429001819|M|4|4|0|0|2|2|0
133592|270429001851|M|23|23|0|4|13|5|1
133594|270429001941|M|4|4|0|0|4|0|0
133595|270429001983|M|5|5|0|0|3|1|1
133596|270429002017|M|5|5|0|0|3|2|0
133599|270429002165|M|15|15|0|8|4|3|0
133600|270429002181|M|3|3|0|0|1|1|1
133601|270429002220|M|6|6|0|0|4|2|0
133604|270429002335|M|12|12|0|2|9|1|0
133605|270429002343|M|5|5|0|0|3|2|0
133606|270429002416|M|5|5|0|2|3|0|0
133607|270429002459|M|3|3|0|0|3|0|0
133609|270429002475|M|2|2|0|0|2|0|0
133614|270429003285|M|8|8|0|2|4|2|0
133617|270429003358|M|4|4|0|0|2|2|0
133623|270429003510|M|12|12|0|2|10|0|0
133624|270429003528|M|1|1|0|0|0|1|0
133627|270429003617|M|1|1|0|0|0|1|0
133629|270429060211|M|20|20|0|4|11|5|0
133631|270429060254|M|28|28|0|0|8|14|6
133633|270429060408|M|8|8|0|2|3|3|0
133636|270429060459|M|13|13|0|6|6|1|0
133638|270429060475|M|9|9|0|3|6|0|0
133641|270473000005|M|2|2|0|0|1|1|0
133642|270473000013|M|12|12|0|0|10|2|0
133644|270473000072|M|10|10|0|1|9|0|0
133645|270473000081|M|3|3|0|1|2|0|0
133647|270473000129|M|6|6|0|1|3|2|0
133651|270473000293|M|6|6|0|0|4|2|0
133652|270473000323|M|5|5|1|0|2|3|0
133654|270473003284|M|3|3|0|0|3|0|0
133655|270473003292|M|4|4|0|1|3|0|0
133656|270508000011|M|3|3|0|0|3|0|0
133657|270508000054|M|8|8|0|3|2|3|0
133658|270508000062|M|12|12|0|4|5|3|0
133659|270508000089|M|4|4|0|0|1|3|0
133660|270508000143|M|2|2|0|0|0|2|0
133661|270508000151|M|1|1|0|0|1|0|0
133662|270508000160|M|4|4|0|2|1|1|0
133663|270508000259|M|1|1|0|0|0|0|1
133664|270508000305|M|23|23|0|3|11|9|0
133665|270508000330|M|4|4|0|0|4|0|0
133666|270508000429|M|14|14|0|5|8|1|0
133667|270508000445|M|2|2|0|1|1|0|0
133668|270508000496|M|1|1|0|0|1|0|0
133669|270508000500|M|6|6|0|1|4|1|0
133671|270508000569|M|2|2|0|0|2|0|0
133672|270508000607|M|4|4|0|0|0|4|0
133673|270508000658|M|12|12|0|4|7|1|0
133674|270508000747|M|2|2|0|2|0|0|0
133675|270508007831|M|2|2|0|1|1|0|0
133676|270508007890|M|2|2|0|0|1|1|0
133677|270508007954|M|1|1|0|0|0|0|1
133679|270508060367|M|2|2|0|0|1|1|0
133680|270508060391|M|1|1|0|0|1|0|0
133681|270523000028|M|11|11|0|1|7|2|1
133683|270523000044|M|7|7|0|2|3|2|0
133684|270523000052|M|3|3|0|0|2|1|0
133685|270523000061|M|4|4|0|0|2|2|0
133687|270523000087|M|23|23|0|4|17|2|0
133688|270523000125|M|6|6|0|0|0|4|2
133690|270523000176|M|9|9|0|1|3|5|0
133691|270523002004|M|5|5|0|0|3|2|0
133692|270523002055|M|7|7|0|0|5|2|0
133693|270523002071|M|3|3|0|0|0|1|2
133694|270523002080|M|7|7|0|0|2|5|0
133697|270670000009|M|14|14|0|3|9|2|0
133700|270670000165|M|9|9|0|2|5|2|0
133701|270670000173|M|11|11|1|1|7|2|1
133702|270670000181|M|2|2|0|2|0|0|0
133704|270670000203|M|9|9|0|0|2|5|2
133705|270670000211|M|20|20|0|0|13|5|2
133706|270670000254|M|11|11|0|0|0|5|6
133708|270670000467|M|2|2|0|0|1|0|0
133709|270670000483|M|3|3|0|0|1|2|0
133713|270670000530|T|30|30|0|3|18|9|0
133714|270670000548|M|10|10|0|2|7|1|0
133715|270670000611|M|2|2|0|0|0|2|0
133716|270670000670|M|23|23|0|0|10|9|4
133719|270670007453|M|11|11|0|2|7|2|0
133724|270678000016|M|24|24|1|9|15|0|0
133725|270678000024|M|12|12|0|2|7|2|1
133726|270678000041|M|9|9|0|0|5|3|1
133727|270678000059|M|4|4|0|2|2|0|0
133728|270678000075|M|11|11|0|0|8|2|1
133729|270678000105|M|81|81|0|35|42|4|0
133731|270678000156|M|9|9|0|1|5|2|1
133732|270678000164|M|4|4|0|2|2|0|0
133733|270678000172|M|4|4|0|0|3|1|0
133734|270678000181|M|10|10|0|5|2|3|0
133735|270678000199|M|18|18|1|5|10|3|0
133738|270678000245|T|19|19|0|9|9|1|0
133739|270678000300|M|1|1|0|0|1|0|0
133740|270678000466|M|11|11|0|8|2|1|0
133741|270678000491|M|9|9|0|2|7|0|0
133742|270678000521|M|10|10|0|6|3|1|0
133748|270678000628|M|1|1|0|0|0|1|0
133749|270678000687|M|8|8|1|2|3|3|0
133752|270678000750|M|10|10|0|3|7|0|0
133753|270678000768|M|24|24|0|14|8|2|0
133754|270678000849|M|3|3|0|0|3|0|0
133755|270678009391|M|4|4|0|0|2|2|0
133756|270678009501|M|1|1|0|0|1|0|0
133757|270678009528|M|6|6|0|0|3|3|0
133758|270678009536|M|1|1|0|0|0|1|0
133761|270678009579|M|9|9|0|4|5|0|0
133762|270678009587|M|10|10|0|1|3|2|4
133763|270678009595|M|3|3|0|1|1|1|0
133765|270702000022|M|2|2|0|1|1|0|0
133766|270702000031|M|63|63|0|9|35|12|4
133768|270702000057|M|3|3|0|1|1|1|0
133769|270702000065|M|7|7|0|0|6|1|0
133771|270702000090|M|4|4|0|0|2|1|1
133772|270702000120|M|11|11|0|1|7|2|1
133774|270702000235|M|8|8|0|3|5|0|0
133775|270702002157|M|1|1|0|1|0|0|0
133776|270702002165|M|5|5|0|1|3|1|0
133777|270708000067|M|11|11|0|1|6|3|1
133779|270708000083|M|9|9|0|3|4|2|0
133783|270708000148|M|12|12|1|2|7|3|0
133785|270708000237|M|29|29|0|6|15|6|2
133788|270708000261|M|34|34|0|14|18|2|0
133789|270708000270|M|4|4|0|2|2|0|0
133790|270708000296|M|19|19|0|1|14|4|0
133791|270708000300|T|46|46|0|9|29|8|0
133793|270708000334|M|12|12|0|2|9|1|0
133794|270708000342|M|14|14|0|3|4|6|1
133795|270708000351|M|20|20|0|2|12|5|1
133796|270708000377|M|5|5|0|0|4|1|0
133798|270708000652|M|9|9|0|1|7|1|0
133799|270708000661|M|14|14|0|4|9|1|0
133804|270708000814|M|2|2|0|0|2|0|0
133805|270708000849|M|6|6|1|1|4|1|0
133807|270708000920|M|3|3|0|0|1|2|0
133808|270708060329|M|5|5|0|0|5|0|0
133810|270713000067|M|7|7|0|2|5|0|0
133811|270713000075|M|4|4|0|3|0|1|0
133812|270713000083|M|3|3|0|1|2|0|0
133813|270713000113|M|4|4|0|1|3|0|0
133814|270713000121|M|13|13|0|2|9|2|0
133815|270713000130|M|33|33|0|13|18|1|1
133817|270713000148|M|1|1|0|1|0|0|0
133819|270713000172|T|62|62|0|14|42|3|3
133820|270713000181|M|3|3|0|2|1|0|0
133822|270713000202|T|24|24|0|10|12|2|0
133827|270713000377|M|12|12|0|5|6|1|0
133828|270713000393|M|13|13|0|5|7|0|1
133830|270713000423|M|7|7|0|1|2|4|0
133831|270713000431|M|10|10|0|1|7|1|1
133832|270713000474|M|4|4|0|2|2|0|0
133833|270713000504|M|2|2|0|0|2|0|0
133836|270713000555|M|1|1|0|1|0|0|0
133838|270713000601|T|33|33|0|11|19|3|0
133840|270713000610|M|28|28|0|11|17|0|0
133843|270713000661|M|3|3|0|0|3|0|0
133845|270713000695|M|5|5|0|2|2|1|0
133847|270713000741|T|19|19|0|7|9|3|0
133849|270713000911|M|8|8|0|3|4|1|0
133850|270713000954|M|11|11|0|4|4|2|1
133851|270713001047|M|4|4|0|0|1|2|1
133852|270713001071|M|9|9|1|0|4|5|0
133853|270713001080|M|22|22|0|13|8|0|1
133854|270713001101|M|4|4|0|0|3|1|0
133856|270713001349|T|34|34|0|10|18|5|0
133857|270713013673|M|8|8|0|4|4|0|0
133859|270713013711|M|10|10|0|1|9|0|0
133862|270717000011|M|9|9|0|0|5|2|2
133863|270717000029|M|5|5|0|0|3|1|1
133864|270717000053|M|3|3|0|0|2|1|0
133865|270717000070|M|11|11|0|3|7|1|0
133866|270717000088|T|22|22|1|2|11|8|1
133868|270717000118|M|6|6|0|2|3|0|1
133869|270717000169|M|7|7|0|1|5|1|0
133870|270717000321|M|2|2|0|0|0|0|2
133871|270717000428|M|8|8|0|1|4|3|0
133872|270717000444|M|7|7|0|1|4|2|0
133873|270717000479|M|2|2|0|0|2|0|0
133874|270717000509|M|12|12|0|0|4|6|2
133875|270717000517|M|9|9|0|0|6|2|1
133877|270742000041|M|13|13|1|0|6|4|3
133878|270742000050|M|4|4|0|0|1|0|3
133879|270742000084|M|3|3|0|0|1|2|0
133880|270742000254|M|1|1|0|0|1|0|0
133881|270742000271|M|2|2|0|1|1|0|0
133883|270742000301|M|2|2|0|0|1|1|0
133884|270742000343|M|1|1|0|0|0|0|1
133887|270742000475|M|5|5|0|0|3|2|0
133889|270742000521|M|1|1|0|0|1|0|0
133890|270742000777|M|2|2|0|0|0|2|0
133892|270742008018|T|3|3|0|1|0|2|0
133893|270771000026|M|2|2|0|0|2|0|0
133894|270771000034|M|4|4|0|0|2|2|0
133895|270771000042|M|6|6|0|2|2|2|0
133896|270771000051|M|5|5|0|1|4|0|0
133897|270771000069|M|6|6|0|2|2|2|0
133899|270771000085|M|5|5|0|1|4|0|0
133900|270771000115|M|2|2|0|0|1|1|0
133901|270771000123|M|8|8|0|1|5|2|0
133902|270771000131|M|11|11|0|4|6|1|0
133903|270771000140|M|2|2|0|0|1|1|0
133904|270771000174|M|17|17|0|0|5|8|4
133906|270771000221|M|7|7|0|0|6|1|0
133907|270771000255|M|3|3|0|0|1|1|1
133908|270771000263|M|8|8|0|0|7|1|0
133909|270771000271|M|3|3|0|1|2|0|0
133910|270771000280|M|2|2|0|1|0|1|0
133911|270771000298|M|6|6|0|2|4|0|0
133912|270771000301|M|3|3|0|1|2|0|0
133915|270771000352|M|12|12|0|1|6|5|0
133916|270771000409|M|6|6|0|2|4|0|0
133917|270771000441|M|2|2|0|0|2|0|0
133919|270771000492|M|8|8|0|1|4|3|0
133920|270771000514|M|3|3|0|1|1|1|0
133921|270771000638|M|10|10|0|1|4|4|1
133924|270771000930|M|3|3|0|0|0|2|1
133927|270771001135|M|8|8|0|1|4|3|0
133928|270771001219|M|5|5|0|0|5|0|0
133929|270771011320|M|1|1|0|0|1|0|0
133931|270771011389|M|6|6|0|1|5|0|0
133932|270771011397|M|2|2|0|0|1|1|0
133934|270771011427|M|2|2|0|0|2|0|0
133935|270771011435|M|17|17|0|3|11|3|0
133936|270771011524|M|10|10|0|2|5|3|0
133937|270771011541|M|7|7|0|4|3|0|0
133940|270771011621|M|4|4|0|1|3|0|0
133942|270771011656|M|3|3|0|0|2|1|0
133944|270771011869|M|1|1|0|0|1|0|0
133945|270820000011|M|16|16|0|0|8|7|1
133946|270820000029|M|1|1|0|0|0|1|0
133947|270820000037|M|61|61|0|6|34|18|3
133948|270820000045|T|29|29|0|12|14|3|0
133950|270820000053|M|2|2|0|0|2|0|0
133951|270820000061|M|5|5|0|1|4|0|0
133952|270820000070|M|19|19|0|4|13|2|0
133953|270820000088|M|4|4|0|0|3|1|0
133956|270820000207|M|16|16|0|2|10|4|0
133959|270820000282|M|14|14|0|6|8|0|0
133962|270820000371|M|18|18|0|0|5|10|3
133963|270820000380|M|8|8|0|4|4|0|0
133965|270820000525|M|6|6|0|0|5|1|0
133966|270820066402|M|11|11|0|1|3|7|0
133967|270823000020|M|5|5|0|2|3|0|0
133968|270823000038|M|17|17|0|1|12|2|2
133969|270823000046|M|29|29|0|8|17|4|0
133970|270823000062|M|2|2|0|0|2|0|0
133971|270823000071|M|17|17|0|5|12|0|0
133972|270823000160|T|25|25|0|5|16|4|0
133973|270823000178|M|5|5|0|0|2|3|0
133974|270823000194|M|8|8|0|1|5|2|0
133977|270823000232|M|4|4|0|0|4|0|0
133978|270823000275|M|5|5|0|0|0|5|0
133979|270823000305|M|6|6|0|2|4|0|0
133980|270823000313|M|12|12|0|1|5|4|2
133981|270823000445|M|1|1|0|0|0|1|0
133982|270823005196|M|3|3|0|0|3|0|0
133983|273001000001|M|1|1|0|0|1|0|0
133984|273001001091|M|1|1|0|0|1|0|0
133986|273001001163|M|4|4|0|0|3|1|0
133987|273001001171|M|4|4|0|0|3|1|0
133988|273001001198|M|6|6|0|0|4|2|0
133989|273001001201|M|11|11|0|2|7|2|0
133991|273001001317|M|23|23|0|3|7|9|4
133993|273001001350|M|5|5|0|2|1|2|0
133994|273001001368|M|3|3|0|0|1|2|0
133997|273001001406|M|8|8|0|1|5|1|0
134001|273001001481|M|19|19|0|2|8|8|1
134003|273001001538|T|20|20|0|7|10|1|2
134004|273001001538|M|23|23|0|2|15|5|1
134005|273001001554|M|6|6|0|0|4|1|1
134006|273001001562|M|4|4|0|3|0|1|0
134008|273001001601|M|9|9|0|2|4|2|1
134015|273001001741|M|1|1|0|0|1|0|0
134016|273001001767|M|2|2|0|0|2|0|0
134017|273001001775|M|1|1|0|0|0|1|0
134018|273001001783|M|5|5|0|0|4|1|0
134019|273001001791|M|1|1|0|0|1|0|0
134020|273001002071|M|9|9|0|4|5|0|0
134021|273001002097|M|5|5|0|1|3|1|0
134026|273001002143|M|9|9|0|3|4|2|0
134029|273001002852|M|8|8|0|0|6|1|1
134032|273001002895|M|2|2|0|0|1|1|0
134033|273001002917|M|6|6|0|0|1|5|0
134038|273001004081|M|1|1|0|0|0|1|0
134039|273001004146|M|2|2|0|0|2|0|0
134040|273001004626|M|2|2|0|0|2|0|0
134041|273001004642|M|7|7|0|0|7|0|0
134042|273001004707|M|3|3|0|0|2|1|0
134044|273001004855|M|1|1|0|0|0|0|1
134047|273001005932|M|4|4|0|1|3|0|0
134048|273001005941|M|5|5|0|1|4|0|0
134049|273001006033|M|2|2|0|0|2|0|0
134050|273001006041|M|4|4|0|0|3|1|0
134052|273001006068|M|9|9|0|2|6|1|0
134053|273001006157|M|3|3|0|0|3|0|0
134054|273001006211|M|35|35|0|12|18|3|2
134056|273001006521|M|2|2|0|1|0|1|0
134057|273001006530|M|1|1|0|1|0|0|0
134058|273001006645|M|11|11|0|0|2|6|3
134059|273001006700|M|4|4|0|0|2|2|0
134060|273001006904|M|1|1|0|0|0|1|0
134061|273001006947|M|3|3|0|0|3|0|0
134062|273001007366|M|1|1|0|0|1|0|0
134063|273001007528|M|5|5|0|0|4|1|0
134066|273001008958|M|4|4|0|0|4|0|0
134067|273001009172|M|3|3|0|1|1|1|0
134068|273001009270|M|1|1|0|0|0|1|0
134069|273001009288|M|2|2|0|0|1|1|0
134070|273001009717|M|4|4|0|1|2|1|0
134072|273001010537|M|27|27|0|5|13|6|3
134074|273001010561|M|4|4|0|0|4|0|0
134075|273001011185|M|38|38|1|7|20|10|1
134079|273001011754|M|7|7|0|3|3|1|0
134081|273001011860|M|1|1|0|0|0|0|1
134082|273001012301|M|2|2|0|0|0|2|0
134084|273001012645|M|4|4|0|2|1|0|1
134085|273001012653|M|1|1|0|0|0|1|0
134086|273001012661|M|1|1|0|0|0|1|0
134089|273001012734|M|4|4|0|0|3|1|0
134090|273024000059|C|1|1|0|0|0|0|1
134092|273024000083|U|2|2|0|0|1|1|0
134093|273024000091|C|1|1|0|0|1|0|0
134103|273024000407|C|1|1|0|0|0|1|0
134104|273024000440|C|4|4|0|0|2|2|0
134106|273026000030|M|1|1|0|0|1|0|0
134107|273026000048|M|4|4|0|0|3|1|0
134108|273026000081|M|8|8|0|0|5|3|0
134109|273026000102|M|2|2|0|0|0|2|0
134110|273026000111|M|4|4|0|0|3|1|0
134111|273026000129|M|3|3|0|0|1|2|0
134112|273026000137|M|8|8|1|0|0|7|1
134113|273026000161|M|6|6|0|1|3|2|0
134114|273026000170|M|6|6|0|1|5|0|0
134116|273026000218|M|4|4|0|0|3|1|0
134117|273026000242|M|8|8|0|2|4|1|1
134118|273026000358|M|5|5|0|0|1|3|1
134119|273026000374|M|2|2|0|0|0|0|2
134120|273026000455|M|1|1|0|0|1|0|0
134121|273026000471|M|8|8|0|1|3|4|0
134122|273026000480|M|3|3|0|0|1|1|1
134123|273026000498|M|5|5|0|0|3|0|0
134125|273026000528|M|4|4|0|0|3|1|0
134129|273030000109|M|2|2|0|0|0|0|2
134130|273030000176|M|1|1|0|0|0|1|0
134131|273030000311|M|4|4|0|1|2|1|0
134133|273043000051|M|18|18|0|3|7|7|1
134134|273043000060|M|5|5|0|1|2|2|0
134138|273043000132|M|5|5|0|1|2|2|0
134139|273043000141|M|1|1|0|0|1|0|0
134140|273043000183|M|1|1|0|0|1|0|0
134143|273043000248|M|10|10|0|3|4|3|0
134144|273043000272|M|4|4|0|0|2|2|0
134146|273043000388|M|9|9|0|1|7|1|0
134153|273043000612|M|4|4|0|0|2|2|0
134154|273043000621|M|9|9|0|1|1|3|4
134155|273043000647|M|1|1|0|0|1|0|0
134156|273043000655|M|1|1|0|0|0|0|1
134157|273043000663|M|4|4|0|0|4|0|0
134159|273043000680|M|4|4|0|2|1|1|0
134160|273043000710|M|7|7|0|0|4|3|0
134161|273043000736|M|4|4|0|0|4|0|0
134164|273055000146|M|6|6|0|0|2|3|1
134165|273055000197|M|4|4|0|0|1|1|2
134166|273055000201|M|5|5|0|3|1|1|0
134167|273055000235|M|3|3|0|1|2|0|0
134168|273055000243|M|2|2|0|1|1|0|0
134169|273055000251|M|4|4|0|2|1|1|0
134170|273055000341|M|46|46|1|12|22|8|4
134171|273055000359|M|56|56|0|7|33|12|4
134172|273055000367|M|3|3|0|1|0|2|0
134173|273055000375|M|12|12|0|1|8|3|0
134174|273055000740|M|2|2|0|0|2|0|0
134175|273055000812|M|8|8|0|2|4|2|0
134176|273055000880|M|5|5|0|2|3|0|0
134177|273055000944|M|3|3|0|1|1|1|0
134178|273055000987|M|7|7|0|3|4|0|0
134179|273055001029|M|2|2|0|0|1|1|0
134183|273067000133|M|6|6|0|0|0|1|0
134186|273067000168|M|1|1|0|0|0|1|0
134190|273067000257|M|8|8|0|2|4|2|0
134191|273067000303|M|16|16|0|3|9|4|0
134193|273067000354|M|1|1|0|0|1|0|0
134194|273067000419|M|3|3|0|0|1|1|1
134195|273067000443|M|1|1|0|0|1|0|0
134196|273067000451|M|6|6|0|1|3|2|0
134198|273067000524|M|2|2|0|0|0|1|1
134199|273067000621|M|5|5|0|0|1|4|0
134206|273067001091|M|4|4|0|0|0|3|1
134207|273067001105|M|2|2|0|0|2|0|0
134208|273067001113|M|5|5|0|1|3|1|0
134211|273067001172|M|3|3|0|0|2|1|0
134212|273067001229|M|3|3|0|0|0|3|0
134215|273067001253|M|1|1|0|0|0|1|0
134218|273067001288|M|8|8|0|0|6|2|0
134219|273067001296|M|1|1|0|0|0|0|1
134223|273067001385|M|2|2|0|2|0|0|0
134226|273067001512|M|3|3|0|1|2|0|0
134227|273067001539|M|1|1|0|0|0|0|1
134229|273067001555|M|7|7|0|3|4|0|0
134232|273067001610|M|2|2|0|0|1|1|0
134233|273067001628|M|4|4|0|1|2|0|1
134234|273067001636|M|6|6|0|0|4|2|0
134235|273067001644|M|2|2|0|0|2|0|0
134236|273067001687|M|2|2|0|0|1|1|0
134237|273067001709|M|6|6|0|1|5|0|0
134239|273067001733|M|3|3|0|0|2|1|0
134240|273067001750|M|2|2|0|1|0|1|0
134242|273067001831|M|1|1|0|0|1|0|0
134243|273067001865|M|1|1|0|0|0|1|0
134244|273067001873|M|2|2|0|0|1|1|0
134245|273067001881|M|1|1|0|0|0|1|0
134246|273067001890|M|2|2|0|0|1|1|0
134247|273067001903|M|1|1|0|0|1|0|0
134248|273067001911|M|4|4|0|2|2|0|0
134249|273067001920|M|5|5|0|0|3|2|0
134252|273067001971|M|1|1|0|0|1|0|0
134256|273067002021|M|5|5|0|3|2|0|0
134257|273067002039|M|2|2|0|0|2|0|0
134259|273067002055|M|2|2|0|0|0|2|0
134262|273067002152|M|5|5|0|1|3|1|0
134264|273067002179|M|2|2|0|0|0|2|0
134266|273124000081|M|7|7|0|2|5|0|0
134267|273124000102|M|3|3|0|0|1|2|0
134268|273124000111|M|3|3|0|1|1|1|0
134269|273124000129|M|34|34|0|7|11|15|1
134270|273124000145|M|2|2|0|0|1|1|0
134271|273124000153|M|2|2|0|0|1|1|0
134272|273124000161|M|5|5|0|1|3|1|0
134273|273124000170|M|2|2|0|0|1|0|1
134274|273124000218|M|6|6|0|0|4|1|1
134275|273124000226|M|8|8|0|2|5|1|0
134276|273124000251|M|5|5|0|2|1|1|1
134277|273124000269|M|5|5|0|0|3|2|0
134278|273124000277|M|2|2|0|0|1|1|0
134280|273124000340|M|3|3|0|1|0|2|0
134281|273124000358|M|11|11|0|0|7|3|1
134282|273124000366|U|17|17|0|1|3|11|2
134283|273124000528|U|2|2|0|1|1|0|0
134285|273124000722|M|2|2|0|0|1|1|0
134286|273124000731|M|5|5|0|0|2|3|0
134287|273124000749|M|2|2|0|0|2|0|0
134288|273124000757|M|2|2|0|0|2|0|0
134289|273124000765|M|5|5|0|0|4|1|0
134290|273124000773|M|1|1|0|0|1|0|0
134291|273124000790|M|5|5|0|2|3|0|0
134292|273124000803|M|3|3|0|0|2|1|0
134293|273124000820|M|1|1|0|0|1|0|0
