ID_SEDE|CODIGO_DANE_SEDE|JORNADA|EVALUADOS|PARTICIPANTES|COPIA|INSUFICIENTE|MINIMO|SATISFACTORIO|AVANZADO
122024|225743000309|M|2|2|0|1|0|0|0
122025|225743000317|M|7|7|0|1|1|2|2
122027|225743000333|M|3|3|0|2|1|0|0
122028|225743000350|M|2|2|0|0|0|0|2
122029|225743000368|M|5|5|0|0|2|1|2
122030|225743000376|M|12|12|0|3|3|1|1
122031|225743000384|M|5|5|0|3|1|0|1
122032|225743000392|M|5|5|0|3|1|1|0
122033|225743000414|M|4|4|0|0|2|2|0
122034|225743000431|M|2|2|0|0|1|1|0
122035|225743000465|M|10|10|1|2|2|3|3
122036|225743000503|M|3|3|0|0|0|0|3
122037|225743000520|M|15|15|0|11|2|1|0
122038|225743000538|M|6|6|0|1|2|2|1
122039|225743000571|M|5|5|0|0|3|2|0
122040|225743000589|M|5|5|0|1|1|2|1
122041|225743000597|M|4|4|0|1|3|0|0
122042|225743000601|M|7|7|0|3|1|0|2
122043|225743000627|M|4|4|0|1|2|0|1
122044|225743001038|M|17|17|0|2|10|4|0
122045|225745000012|U|4|4|0|0|3|1|0
122046|225745000039|U|1|1|0|1|0|0|0
122048|225745000098|U|9|9|0|4|2|1|2
122049|225745000101|U|2|2|0|0|1|1|0
122050|225745000128|U|4|4|0|3|1|0|0
122052|225745000179|U|9|9|0|0|3|2|4
122053|225745000195|U|2|2|0|1|0|0|1
122054|225745000225|U|4|4|0|1|2|1|0
122056|225754000238|T|119|119|1|61|37|16|4
122057|225754000360|M|2|2|0|0|1|0|1
122058|225754000386|U|8|8|0|1|3|2|2
122059|225754000408|M|69|69|0|28|23|8|10
122061|225754000432|U|6|6|0|3|3|0|0
122062|225754000441|U|2|2|0|1|1|0|0
122063|225754000483|M|8|8|0|3|1|1|2
122064|225754000491|M|3|3|0|1|0|0|0
122065|225754000513|M|5|5|0|3|1|0|1
122066|225754000521|M|9|9|0|5|2|2|0
122067|225754000530|M|55|55|0|14|22|9|8
122069|225754000661|U|32|32|0|10|11|7|4
122070|225754000688|M|6|6|0|3|2|0|1
122071|225754000696|M|7|7|0|0|2|4|0
122072|225754000866|U|5|5|0|4|1|0|0
122075|225754003849|U|7|7|0|6|0|1|0
122076|225758000038|U|56|56|0|20|20|8|8
122077|225758000046|U|20|20|0|2|5|5|6
122079|225758000062|U|10|10|0|3|2|3|2
122080|225758000119|U|25|25|0|7|8|5|5
122082|225769000013|M|1|1|0|0|1|0|0
122083|225769000021|M|10|10|0|2|4|4|0
122084|225769000064|M|15|15|0|5|4|3|3
122085|225769000072|M|8|8|0|4|4|0|0
122086|225769000081|M|4|4|0|2|0|1|1
122087|225769000099|M|1|1|0|0|1|0|0
122088|225769000102|M|1|1|0|1|0|0|0
122089|225769000129|M|3|3|0|0|2|1|0
122090|225769000137|M|6|6|0|0|1|2|3
122091|225769000153|M|6|6|0|0|2|3|1
122092|225769000161|M|3|3|0|1|1|0|1
122093|225769000170|M|4|4|0|1|1|1|1
122094|225769000188|M|6|6|0|2|2|2|0
122095|225769000196|T|67|67|0|14|30|18|5
122096|225769000196|M|101|101|1|23|31|25|22
122097|225769000200|M|8|8|0|4|3|1|0
122098|225769000277|M|3|3|0|0|2|1|0
122099|225769000323|M|6|6|0|2|3|1|0
122100|225769000463|M|2|2|0|0|1|0|1
122101|225769000544|M|16|16|0|3|7|3|3
122103|225769000603|M|6|6|0|3|1|1|0
122104|225769060563|M|1|1|0|1|0|0|0
122108|225772000059|M|6|6|1|0|3|3|0
122112|225772000091|U|4|4|0|1|0|2|0
122113|225772000105|U|3|3|0|1|2|0|0
122114|225772000113|M|1|1|0|0|0|0|1
122115|225772000121|U|2|2|0|0|2|0|0
122117|225772000164|U|1|1|0|0|0|1|0
122118|225772000181|U|1|1|0|0|0|1|0
122120|225772000237|U|1|1|0|0|0|1|0
122121|225772000253|U|2|2|0|1|1|0|0
122124|225777000049|M|2|2|0|0|0|0|2
122125|225777000073|M|2|2|0|0|1|0|1
122126|225777000090|M|7|7|0|0|2|1|4
122128|225777000120|M|2|2|0|1|0|1|0
122130|225777000171|M|1|1|0|0|1|0|0
122131|225777000219|M|1|1|0|0|0|0|1
122132|225777000235|M|1|1|0|0|0|1|0
122133|225777000243|M|11|11|1|0|2|5|4
122134|225777000260|M|1|1|0|1|0|0|0
122135|225777000286|M|7|7|0|0|0|1|6
122136|225777000324|M|3|3|0|0|1|1|1
122137|225779000046|U|3|3|0|1|2|0|0
122138|225779000054|U|4|4|0|0|3|1|0
122139|225779000071|U|6|6|0|3|2|1|0
122140|225779000089|U|11|11|0|3|6|1|0
122141|225779000097|U|10|10|0|1|5|2|2
122142|225779000101|U|5|5|0|5|0|0|0
122143|225779000119|U|3|3|0|3|0|0|0
122144|225779000127|U|2|2|0|0|1|0|1
122145|225779000135|U|1|1|0|0|0|1|0
122146|225779000151|U|3|3|0|3|0|0|0
122148|225779000241|U|4|4|0|0|2|2|0
122149|225779000252|U|5|5|0|3|2|0|0
122150|225781000011|M|13|13|0|0|1|3|9
122152|225781000045|M|3|3|0|0|0|0|2
122153|225781000070|M|3|3|0|0|0|2|1
122154|225781000088|M|2|2|0|0|0|1|0
122155|225781000096|M|4|4|0|1|2|1|0
122156|225781000134|M|11|11|0|1|4|4|2
122157|225781000151|M|6|6|0|0|1|1|4
122158|225781000169|M|2|2|0|2|0|0|0
122159|225781000177|M|1|1|0|1|0|0|0
122163|225785000091|M|10|10|0|8|1|0|1
122164|225785000139|M|52|52|0|24|19|6|3
122169|225793000032|M|8|8|0|2|2|2|2
122170|225793000041|M|16|16|0|0|7|3|6
122171|225793000059|M|12|12|0|3|3|6|0
122172|225793000067|M|19|19|0|4|5|6|4
122173|225793000083|M|20|20|0|0|4|10|6
122174|225793000113|M|1|1|0|0|1|0|0
122175|225793000130|M|1|1|0|0|0|1|0
122176|225793000148|M|1|1|0|1|0|0|0
122177|225793000156|M|1|1|0|0|1|0|0
122178|225793000181|M|1|1|0|0|1|0|0
122179|225793000261|M|2|2|0|0|0|1|1
122180|225797000029|U|9|9|0|7|2|0|0
122181|225797000037|U|5|5|0|3|0|2|0
122182|225797000045|U|2|2|0|2|0|0|0
122183|225797000053|U|6|6|0|4|0|0|2
122184|225797000061|U|4|4|0|1|2|1|0
122185|225797000070|M|2|2|0|1|1|0|0
122186|225797000088|M|5|5|0|2|1|2|0
122187|225797000096|M|2|2|0|2|0|0|0
122188|225797000177|M|1|1|0|0|1|0|0
122189|225797000207|M|66|66|0|31|24|8|3
122191|225799000085|M|2|2|0|0|1|1|0
122193|225799000093|U|9|9|0|3|3|0|2
122195|225799000107|M|11|11|0|4|2|4|1
122196|225799000115|U|10|10|0|3|4|1|2
122197|225799000123|U|2|2|0|2|0|0|0
122198|225799000131|M|7|7|0|3|1|1|2
122199|225799000140|U|6|6|0|1|3|1|1
122200|225799000158|T|21|21|0|8|7|5|1
122201|225799000158|M|23|23|0|10|11|2|0
122202|225799000191|M|30|30|0|7|10|10|0
122203|225799000247|M|4|4|0|1|1|2|0
122204|225799000298|M|3|3|0|0|1|1|1
122205|225799000441|M|14|14|0|1|8|4|1
122208|225805000050|M|5|5|0|2|1|1|1
122212|225805000149|M|3|3|0|0|0|1|2
122213|225805000157|M|1|1|0|0|1|0|0
122215|225805000181|M|2|2|0|1|1|0|0
122217|225805000238|M|1|1|0|0|1|0|0
122218|225805000271|M|5|5|0|0|2|2|1
122219|225807000031|C|4|4|0|1|0|2|1
122220|225807000057|C|2|2|0|0|0|0|1
122221|225807000065|C|5|5|0|4|1|0|0
122222|225807000073|C|3|3|0|1|1|1|0
122223|225807000081|C|4|4|0|1|0|3|0
122225|225807000138|M|3|3|0|2|1|0|0
122226|225807000197|C|3|3|0|0|1|1|1
122227|225807000260|C|2|2|0|1|1|0|0
122228|225815000023|M|1|1|0|0|0|1|0
122229|225815000040|M|4|4|0|2|1|0|0
122230|225815000112|M|3|3|0|1|1|1|0
122231|225815000121|M|1|1|0|0|0|1|0
122233|225815000147|M|1|1|0|0|0|1|0
122234|225815000163|M|1|1|0|0|0|1|0
122235|225815000171|M|7|7|0|3|1|0|3
122247|225815000368|M|4|4|0|1|3|0|0
122251|225817000047|M|42|42|0|5|19|11|7
122257|225817000225|M|4|4|0|0|0|4|0
122260|225823000075|M|4|4|0|2|2|0|0
122261|225823000083|M|3|3|0|1|2|0|0
122262|225823000130|M|3|3|0|1|0|1|1
122263|225823000148|M|3|3|0|3|0|0|0
122264|225823000156|M|1|1|0|1|0|0|0
122266|225823000172|M|5|5|0|2|1|2|0
122267|225823000181|M|4|4|0|1|2|1|0
122268|225823000211|M|1|1|0|0|1|0|0
122269|225823000229|M|3|3|0|0|0|2|1
122270|225823000288|M|5|5|0|0|1|2|2
122272|225823000318|M|1|1|0|1|0|0|0
122273|225823000326|M|3|3|0|1|1|0|1
122276|225839000016|U|2|2|0|0|1|0|1
122280|225839000105|U|6|6|0|0|2|2|2
122283|225839000148|U|7|7|1|5|1|1|0
122284|225839000164|U|2|2|0|0|2|0|0
122286|225839000229|U|4|4|0|2|0|2|0
122290|225839000288|M|21|21|0|5|11|2|3
122291|225839000296|M|3|3|0|3|0|0|0
122292|225839000300|M|4|4|0|0|4|0|0
122294|225839000326|U|1|1|0|0|1|0|0
122296|225839000377|U|3|3|0|0|1|1|1
122297|225839000393|U|14|14|0|3|5|2|4
122298|225839000407|U|1|1|0|0|0|0|1
122299|225839000431|U|3|3|0|1|0|2|0
122300|225839000440|U|3|3|0|0|0|1|2
122303|225839000466|M|1|1|0|0|0|1|0
122305|225839000512|U|21|21|1|9|5|3|4
122306|225839000652|U|2|2|0|2|0|0|0
122307|225839000695|U|2|2|0|0|1|0|1
122308|225839000709|U|3|3|0|1|2|0|0
122312|225839000857|U|1|1|0|1|0|0|0
122314|225839000890|U|2|2|0|0|1|0|1
122316|225839000938|U|2|2|0|0|0|1|1
122317|225839000997|U|2|2|0|2|0|0|0
122319|225839001080|M|2|2|0|0|1|0|1
122320|225839001110|U|2|2|0|0|2|0|0
122321|225839001128|M|3|3|0|2|1|0|0
122323|225841000023|M|1|1|0|1|0|0|0
122324|225841000031|M|2|2|0|2|0|0|0
122325|225841000058|M|2|2|0|0|1|1|0
122326|225841000074|M|17|17|0|0|2|5|10
122327|225841000091|M|5|5|0|1|3|0|1
122328|225841000104|M|2|2|0|0|1|0|1
122330|225841000139|M|4|4|0|2|1|1|0
122331|225841000147|M|4|4|0|0|1|2|1
122332|225841000155|M|15|15|0|1|6|1|6
122333|225841000163|M|1|1|0|0|1|0|0
122334|225841000171|M|1|1|0|1|0|0|0
122335|225841000180|M|8|8|0|1|3|2|2
122336|225841000198|M|1|1|0|0|0|0|1
122337|225841000228|M|3|3|0|0|2|1|0
122338|225841000279|M|1|1|0|0|1|0|0
122339|225841000317|M|6|6|0|0|2|2|2
122340|225841000325|M|3|3|0|2|1|0|0
122341|225841000341|M|4|4|0|1|1|1|1
122342|225843000055|M|8|8|0|1|4|2|1
122343|225843000071|M|9|9|0|1|1|6|1
122344|225843000080|M|23|23|0|1|9|9|3
122345|225843000098|M|8|8|0|1|3|2|2
122346|225843000101|M|2|2|0|0|0|1|1
122347|225843000110|M|5|5|0|0|1|2|2
122348|225843000128|M|1|1|0|0|1|0|0
122349|225843000136|M|5|5|0|2|2|1|0
122350|225843000144|M|13|13|0|3|6|3|1
122351|225843000152|M|2|2|0|0|2|0|0
122352|225843000187|M|7|7|0|3|1|2|1
122353|225843000390|M|4|4|0|0|2|0|2
122354|225843000411|M|7|7|0|4|0|1|0
122355|225843000594|M|7|7|0|4|3|0|0
122356|225843000675|M|26|26|0|7|10|5|3
122357|225843000764|M|15|15|0|3|8|1|3
122358|225843000802|M|13|13|0|5|3|1|3
122359|225845000036|M|6|6|0|0|2|1|3
122361|225845000095|M|7|7|0|2|0|4|1
122362|225845000133|M|4|4|0|0|1|3|0
122363|225845000150|M|5|5|0|0|2|3|0
122364|225845000168|M|6|6|0|1|2|2|1
122365|225845000176|M|1|1|0|0|1|0|0
122366|225845000257|M|4|4|0|0|2|1|1
122367|225845000281|M|2|2|0|0|1|1|0
122368|225851000030|M|10|10|0|9|1|0|0
122369|225851000048|M|4|4|0|3|1|0|0
122370|225851000056|M|5|5|0|4|0|0|0
122371|225851000072|M|2|2|0|2|0|0|0
122372|225851000145|M|1|1|0|1|0|0|0
122375|225851000269|M|2|2|0|0|2|0|0
122377|225851000319|M|1|1|0|1|0|0|0
122380|225862000023|M|2|2|0|0|2|0|0
122381|225862000031|M|1|1|0|0|0|0|1
122383|225862000058|M|4|4|0|1|1|2|0
122384|225862000066|M|1|1|0|0|0|1|0
122385|225862000082|M|3|3|0|2|0|1|0
122386|225862000104|M|1|1|0|0|0|1|0
122387|225862000112|M|6|6|0|0|0|1|5
122388|225862000139|C|1|1|0|0|1|0|0
122389|225862000147|C|5|5|0|1|2|2|0
122390|225862000155|M|2|2|0|1|1|0|0
122391|225862000171|C|2|2|0|1|0|1|0
122393|225862000201|M|1|1|0|1|0|0|0
122394|225862000210|M|2|2|0|0|0|1|1
122395|225862000279|C|5|5|0|2|3|0|0
122396|225862000287|M|4|4|0|0|2|2|0
122398|225862000317|M|3|3|0|1|1|1|0
122399|225862000325|M|1|1|0|0|0|1|0
122400|225862000341|M|1|1|0|0|0|0|1
122401|225862000376|M|3|3|0|2|1|0|0
122402|225862000392|M|1|1|0|0|1|0|0
122403|225862000457|C|2|2|0|0|0|1|0
122405|225862000490|M|3|3|0|0|0|1|2
122406|225867000048|M|3|3|0|0|0|3|0
122408|225867000072|M|3|3|0|1|0|2|0
122409|225867000081|M|2|2|0|0|1|1|0
122410|225867000099|M|3|3|0|0|1|1|1
122413|225867000129|M|2|2|0|1|1|0|0
122414|225867000137|M|4|4|0|1|1|2|0
122415|225867000145|M|2|2|0|0|0|1|1
122416|225867000161|M|5|5|0|0|3|1|1
122417|225867000170|M|2|2|0|0|0|2|0
122418|225871000044|M|7|7|0|2|3|1|1
122419|225871000052|M|3|3|0|1|2|0|0
122420|225871000061|M|2|2|0|0|1|0|1
122421|225871000079|M|1|1|0|0|1|0|0
122422|225871000087|M|2|2|0|0|1|1|0
122423|225871000109|M|4|4|0|3|1|0|0
122424|225871000117|M|3|3|0|1|2|0|0
122425|225871000125|M|4|4|0|0|3|0|1
122428|225873000017|M|1|1|0|1|0|0|0
122430|225873000033|M|13|13|0|6|6|1|0
122432|225873000050|M|18|18|0|3|9|6|0
122434|225873000092|M|21|21|0|5|7|5|4
122435|225873000122|M|1|1|0|0|0|0|1
122437|225873000165|M|4|4|0|2|1|0|1
122438|225873000173|M|5|5|0|3|2|0|0
122440|225873000238|M|6|6|0|1|3|1|1
122441|225873000246|M|7|7|0|1|6|0|0
122442|225873000289|M|22|22|0|10|5|3|2
122444|225873000335|M|5|5|0|4|1|0|0
122447|225875000014|M|2|2|0|1|1|0|0
122448|225875000049|M|6|6|0|4|1|0|0
122450|225875000073|M|3|3|0|1|2|0|0
122451|225875000081|M|2|2|0|0|2|0|0
122452|225875000090|M|3|3|0|1|2|0|0
122453|225875000103|M|9|9|0|2|6|1|0
122455|225875000120|M|1|1|0|1|0|0|0
122456|225875000138|M|2|2|0|2|0|0|0
122457|225875000146|M|2|2|0|0|0|1|1
122458|225875000154|M|5|5|0|4|0|1|0
122459|225875000171|M|11|11|0|8|0|3|0
122460|225875000201|M|4|4|0|2|2|0|0
122461|225875000251|M|1|1|0|1|0|0|0
122462|225875000316|M|1|1|0|0|1|0|0
122464|225875000341|M|2|2|0|0|2|0|0
122465|225875000359|M|5|5|0|0|2|3|0
122466|225875000413|M|1|1|0|0|0|1|0
122468|225875000499|M|5|5|0|1|1|2|1
122470|225878000082|M|3|3|0|2|1|0|0
122472|225878000104|M|4|4|0|2|2|0|0
122473|225878000121|M|4|4|0|3|1|0|0
122474|225878000139|C|4|4|0|1|2|1|0
122475|225878000147|M|3|3|0|3|0|0|0
122476|225878000155|M|1|1|0|1|0|0|0
122477|225878000163|C|4|4|0|2|2|0|0
122478|225878000171|M|5|5|0|2|2|1|0
122479|225878000201|M|1|1|0|0|0|1|0
122481|225878000279|C|3|3|0|1|2|0|0
122482|225878000317|M|4|4|0|0|1|2|1
122483|225878000325|C|19|19|0|10|4|4|0
122484|225878000333|M|3|3|0|1|1|0|1
122485|225878000341|M|6|6|0|4|2|0|0
122486|225878000368|C|3|3|0|2|1|0|0
122487|225878000376|M|21|21|0|7|11|2|1
122488|225878000384|M|4|4|0|0|3|1|0
122489|225878000406|C|6|6|0|4|2|0|0
122490|225878000414|M|3|3|0|2|1|0|0
122491|225878000457|M|2|2|0|2|0|0|0
122492|225878000503|C|5|5|0|2|3|0|0
122493|225878000511|M|7|7|0|3|2|2|0
122494|225878000554|M|2|2|0|2|0|0|0
122495|225878000562|M|3|3|0|0|3|0|0
122496|225878000571|C|4|4|0|2|1|1|0
122498|225878000619|M|4|4|0|0|3|0|1
122499|225878000678|M|2|2|0|2|0|0|0
122500|225878000694|M|4|4|0|3|1|0|0
122501|225878000724|M|4|4|0|1|1|2|0
122502|225878000732|M|3|3|0|1|1|1|0
122503|225878000741|M|3|3|0|0|2|0|1
122504|225878000783|M|2|2|0|1|1|0|0
122505|225878000791|M|2|2|0|0|1|0|0
122506|225878001852|M|1|1|0|1|0|0|0
122515|225885000152|C|2|2|0|0|2|0|0
122517|225885000195|M|6|6|0|1|4|1|0
122526|225885000349|C|1|1|0|0|0|0|1
122529|225885000381|M|1|1|0|1|0|0|0
122535|225885000462|C|3|3|0|0|0|0|3
122536|225885000471|M|3|3|0|0|2|1|0
122538|225885000519|C|1|1|0|0|0|1|0
122539|225885000543|M|3|3|0|1|1|1|0
122540|225885000551|C|4|4|0|0|0|1|3
122547|225885000675|M|3|3|0|0|3|0|0
122551|225885000799|M|5|5|0|2|2|1|0
122554|225885000853|M|3|3|0|0|0|2|1
122556|225885000896|M|2|2|0|0|1|0|1
122559|225885000969|C|1|1|0|0|1|0|0
122561|225885000993|M|1|1|0|1|0|0|0
122562|225885001035|M|1|1|0|1|0|0|0
122563|225885001043|M|5|5|0|0|5|0|0
122566|225885001213|C|1|1|0|0|0|0|1
122568|225885001256|M|3|3|0|0|0|3|0
122569|225885001302|M|3|3|0|0|1|2|0
122572|225885001396|M|11|11|0|7|3|1|0
122573|225885001515|M|1|1|0|0|1|0|0
122574|225885001523|M|2|2|0|2|0|0|0
122579|225885001728|M|2|2|0|2|0|0|0
122581|225885001752|M|3|3|0|1|1|1|0
122585|225885001850|M|3|3|0|2|0|1|0
122587|225885001892|M|3|3|0|0|2|1|0
122593|225885002066|C|1|1|0|0|0|1|0
122595|225885002104|M|3|3|0|0|0|2|1
122600|225898000062|M|3|3|0|0|0|0|2
122603|225898000101|M|4|4|0|3|1|0|0
122605|225898000135|M|1|1|0|1|0|0|0
122606|225898000224|M|10|10|0|4|4|1|1
122608|225899000091|M|7|7|0|1|3|3|0
122609|225899000147|M|28|28|0|8|11|6|3
122610|225899000163|M|20|20|1|3|8|7|1
122613|225899000252|U|26|26|0|13|10|3|0
122614|225899000261|M|2|2|0|0|2|0|0
122618|225899000546|M|2|2|0|1|1|0|0
122620|225899000996|U|12|12|0|1|6|2|3
122621|225899001101|M|7|7|1|5|2|0|0
122622|225899001488|M|4|4|0|0|2|1|1
122625|227001000017|M|4|4|0|1|3|0|0
122629|227001000327|M|1|1|0|0|1|0|0
122630|227001000335|U|32|32|1|12|12|7|1
122632|227001000394|M|1|1|0|0|1|0|0
122633|227001000408|M|2|2|0|0|1|1|0
122634|227001000459|M|6|6|0|2|4|0|0
122635|227001000467|M|1|1|0|0|1|0|0
122636|227001000483|M|2|2|0|0|0|1|1
122637|227001000513|U|31|31|0|15|10|3|3
122638|227001000564|M|7|7|0|2|2|2|1
122639|227001000599|M|6|6|0|0|2|3|1
122640|227001000611|M|16|16|0|12|3|1|0
122643|227001000726|M|1|1|0|1|0|0|0
122644|227001000751|M|8|8|0|3|2|3|0
122645|227001000777|M|2|2|0|2|0|0|0
122646|227001000874|M|27|27|1|16|11|0|0
122647|227001000882|M|13|13|0|4|9|0|0
122648|227001000891|M|3|3|0|1|1|1|0
122650|227001000963|M|3|3|0|1|2|0|0
122652|227001001072|M|6|6|0|0|1|4|1
122655|227001001137|M|4|4|0|2|1|1|0
122658|227001001196|M|3|3|0|0|1|2|0
122660|227001001293|M|3|3|0|2|1|0|0
122662|227001001668|M|11|11|0|5|4|1|1
122665|227001001692|M|27|27|1|8|14|3|2
122666|227001001706|M|1|1|0|0|0|0|1
122667|227001001714|M|2|2|0|2|0|0|0
122668|227001001722|M|13|13|1|6|6|1|0
122670|227001001838|M|6|6|0|2|1|0|3
122671|227001001846|M|4|4|0|3|1|0|0
122672|227001001854|M|1|1|0|0|1|0|0
122674|227001001986|M|10|10|0|5|3|2|0
122675|227001002001|M|4|4|0|0|1|1|2
122676|227001002427|M|6|6|0|2|1|2|1
122677|227001002486|M|1|1|0|0|0|1|0
122681|227001002958|M|4|4|0|3|1|0|0
122682|227001003032|M|2|2|0|2|0|0|0
122683|227001003059|M|1|1|0|1|0|0|0
122686|227001003229|M|10|10|0|6|2|2|0
122687|227001003237|U|43|43|1|21|16|4|2
122688|227001003261|M|39|39|1|9|15|15|0
122689|227001003288|M|2|2|0|0|2|0|0
122691|227001003351|M|4|4|0|1|1|2|0
122692|227001003369|M|3|3|0|3|0|0|0
122693|227001003423|M|3|3|0|2|1|0|0
122695|227001003431|M|9|9|0|5|3|1|0
122696|227001003474|M|3|3|0|0|1|1|1
122697|227001003521|M|3|3|0|1|2|0|0
122699|227001003563|M|6|6|1|3|1|2|0
122701|227001003717|M|9|9|1|8|1|0|0
122705|227001003938|M|2|2|0|0|1|0|1
122708|227001004179|M|7|7|0|0|1|5|1
122710|227001004195|M|2|2|0|1|1|0|0
122713|227001004241|M|1|1|0|1|0|0|0
122714|227001004250|M|8|8|0|3|2|2|1
122715|227001004276|M|3|3|0|0|3|0|0
122717|227001017700|M|3|3|0|3|0|0|0
122718|227001017718|M|3|3|0|3|0|0|0
122719|227001017726|M|5|5|0|5|0|0|0
122720|227001017734|M|1|1|0|1|0|0|0
122721|227001017742|M|2|2|0|2|0|0|0
122722|227001017751|M|12|12|0|11|1|0|0
122724|227001017866|M|16|16|0|8|6|1|1
122725|227001017882|M|2|2|0|1|0|0|1
122726|227001018064|M|5|5|0|4|1|0|0
122727|227001018137|M|15|15|0|15|0|0|0
122728|227001018145|M|12|12|0|12|0|0|0
122733|227001018226|M|1|1|0|1|0|0|0
122738|227006000015|M|2|2|0|2|0|0|0
122740|227006000082|M|3|3|0|2|0|1|0
122745|227006000457|M|5|5|0|2|3|0|0
122746|227006000511|M|4|4|0|1|2|1|0
122748|227006000589|M|1|1|0|1|0|0|0
122750|227006000660|M|2|2|0|0|2|0|0
122754|227006000902|M|1|1|0|1|0|0|0
122778|227025000662|M|4|4|0|0|2|2|0
122861|227025080780|M|3|3|0|3|0|0|0
122862|227025080798|M|10|10|0|10|0|0|0
122869|227050000014|M|2|2|0|0|1|0|1
122870|227050000049|M|5|5|0|5|0|0|0
122873|227073000046|M|3|3|0|3|0|0|0
122874|227073000054|M|2|2|0|0|0|2|0
122875|227073000062|M|2|2|0|0|1|1|0
122876|227073000071|M|8|8|0|8|0|0|0
122879|227073000119|M|8|8|0|7|1|0|0
122880|227073000127|M|22|22|0|21|1|0|0
122883|227073000178|M|1|1|0|1|0|0|0
122887|227073000241|M|12|12|0|12|0|0|0
122891|227073001794|M|16|16|0|16|0|0|0
122893|227073001859|M|2|2|0|2|0|0|0
122895|227073002012|M|24|24|0|22|2|0|0
122899|227073002090|M|8|8|0|8|0|0|0
122904|227073002154|M|6|6|0|6|0|0|0
122917|227075000523|M|1|1|0|1|0|0|0
122920|227075000591|M|4|4|0|4|0|0|0
122923|227077000008|M|3|3|0|2|0|1|0
122927|227077000059|M|4|4|0|4|0|0|0
122929|227077000075|M|1|1|0|1|0|0|0
122930|227077000091|M|2|2|0|2|0|0|0
122931|227077000113|M|5|5|0|1|3|1|0
122933|227077000130|M|9|9|0|3|1|4|1
122934|227077000181|M|3|3|0|0|0|2|1
122936|227077000393|M|4|4|0|2|1|1|0
122937|227077000407|M|5|5|1|5|0|0|0
122939|227077000423|M|20|20|0|15|4|1|0
122947|227077001004|M|2|2|0|0|0|2|0
122948|227077001144|M|5|5|0|5|0|0|0
122949|227077001225|M|13|13|0|11|1|1|0
122951|227077001357|M|11|11|0|10|1|0|0
122956|227077001501|M|3|3|0|0|1|2|0
122957|227077001519|M|8|8|0|4|3|1|0
122959|227077001535|M|3|3|0|0|2|1|0
122960|227077001551|M|7|7|0|0|0|1|6
122962|227077001586|M|1|1|0|1|0|0|0
122965|227077001624|M|2|2|0|0|0|0|2
122967|227077001641|M|6|6|0|5|1|0|0
122968|227077001675|M|14|14|0|4|5|4|1
122969|227077001691|M|5|5|0|2|3|0|0
122970|227077001705|M|5|5|0|4|1|0|0
122974|227077001756|M|2|2|0|1|1|0|0
122975|227077001781|M|7|7|0|7|0|0|0
122978|227077001837|M|2|2|0|1|0|0|1
122980|227077001853|M|7|7|1|2|3|2|0
122981|227077001861|M|3|3|0|0|3|0|0
122985|227077001900|U|20|20|0|13|6|1|0
122989|227077001951|M|3|3|0|3|0|0|0
122990|227077001969|M|1|1|0|0|0|0|1
122992|227077001993|M|2|2|0|0|1|1|0
122993|227077002001|M|5|5|1|2|3|0|0
122995|227077002043|M|2|2|0|2|0|0|0
122999|227077002116|M|4|4|0|3|1|0|0
123000|227077002132|M|2|2|0|1|1|0|0
123002|227077002159|M|3|3|0|2|1|0|0
123005|227077005051|M|9|9|0|8|1|0|0
123008|227077005085|M|2|2|0|2|0|0|0
123017|227077005191|M|8|8|1|6|2|0|0
123021|227099000001|M|5|5|0|5|0|0|0
123025|227099000061|M|9|9|1|6|2|0|1
123026|227099000087|M|15|15|1|10|5|0|0
123028|227099000109|M|15|15|0|13|2|0|0
123030|227099000125|M|5|5|0|4|1|0|0
123031|227099000168|M|2|2|0|2|0|0|0
123032|227099000176|M|4|4|0|2|2|0|0
123034|227099000206|M|18|18|0|14|2|0|0
123036|227099000371|M|5|5|0|5|0|0|0
123046|227099000630|M|1|1|0|1|0|0|0
123047|227099000637|M|4|4|0|4|0|0|0
123048|227099000648|M|4|4|0|3|1|0|0
123054|227099000745|M|5|5|0|4|1|0|0
123056|227099000761|M|6|6|0|5|1|0|0
123057|227099000770|M|1|1|0|0|0|1|0
123058|227099000788|M|4|4|0|4|0|0|0
123068|227150000119|M|2|2|0|2|0|0|0
123071|227150000151|M|2|2|0|1|1|0|0
123072|227150000216|M|1|1|0|1|0|0|0
123077|227150000283|M|2|2|0|2|0|0|0
123078|227150000291|M|2|2|0|1|1|0|0
123080|227150000313|M|8|8|0|2|4|1|1
123081|227150000321|M|4|4|0|4|0|0|0
123083|227150000348|M|2|2|0|1|0|0|1
123084|227150000356|M|3|3|0|1|1|1|0
123085|227150000364|M|9|9|0|9|0|0|0
123089|227150000402|M|2|2|0|2|0|0|0
123092|227150000445|M|1|1|0|0|1|0|0
123093|227150000453|M|1|1|0|0|1|0|0
123095|227150000470|M|7|7|0|5|2|0|0
123096|227160000011|M|1|1|0|0|0|1|0
123097|227160000028|M|2|2|0|2|0|0|0
123098|227205000199|M|11|11|0|11|0|0|0
123099|227205000229|M|10|10|0|4|5|1|0
123101|227205000326|M|5|5|0|0|2|2|1
123102|227205000342|M|47|47|0|35|10|2|0
123104|227205000385|M|5|5|0|1|2|2|0
123105|227205000407|M|2|2|0|2|0|0|0
123107|227205000415|U|21|21|0|16|3|2|0
123109|227205000571|M|7|7|0|0|5|1|1
